deviation,gen_target,gen_input,target_percent,input_percent,total_input_fraction,unique_ratio,unique_elements_len,calc_time,long_ratio,new_percent
3.1,0.49774921685631224,0.9692921848610472,0.17491779061935783,0.01786532943180725,0.0498347259204848,0.2712774451097804,353366,229.50945568084717,0.0841167514701471,0.7231001284786878
3.2,0.5082179756641623,0.9663749424228466,0.16677721724377592,0.01663279678865989,0.0498347259204848,0.29050284047290037,378409,241.80741119384766,0.08902536673282084,0.7275646192347434
3.3,0.5189363741051224,0.9677567941040995,0.15977596009134162,0.0156277506006382,0.0498347259204848,0.3096276677414402,403321,254.66756939888,0.09459710751485789,0.7299991817931623
3.4,0.5245733980785802,0.9640718562874252,0.15263296015295866,0.014712429296455802,0.0498347259204848,0.3276385690158145,426782,266.97545742988586,0.09995032592752272,0.7327042846230628
3.5,0.5301701575950846,0.9619223092276985,0.146379966248741,0.013929620398389367,0.0498347259204848,0.3452794411177645,449761,279.04054141044617,0.10569168958624692,0.7339987237666228
3.6,0.5350985271261647,0.9583909104867189,0.14052273068520904,0.013200440719616464,0.0498347259204848,0.3630147397512667,472863,290.3627257347107,0.11206205602891324,0.7342147725662613
3.7,0.5396081463049308,0.9560878243512974,0.13561489966707482,0.012602584470912052,0.0498347259204848,0.37932212498080764,494105,299.37009263038635,0.11836350573258721,0.7334190101294259
3.8,0.5406228106201532,0.954398894518655,0.13058980748244933,0.012091432706391769,0.0498347259204848,0.3946591432519576,514083,309.3643283843994,0.12392551397342452,0.7333932458377344
3.9,0.539672569436056,0.9470290188853063,0.1257942384977372,0.011577815194193073,0.0498347259204848,0.4089843390142791,532743,317.3931288719177,0.13120397640137926,0.7314239699066905
4.0,0.5402201660506205,0.9419622293873791,0.1218747388424407,0.011145750444194944,0.0498347259204848,0.4225656379548595,550434,326.30579662323,0.1379402435169339,0.7290392671964304
4.1,0.5359843451791366,0.937509596192231,0.1174705652911349,0.010776695088008499,0.0498347259204848,0.434970827575618,566593,332.47006392478943,0.14514298623526942,0.7266097533855872
4.2,0.5351871089314618,0.9304467987102718,0.11436364262114537,0.010428138766519823,0.0498347259204848,0.4461231383387072,581120,337.41383361816406,0.15100495594713656,0.7242032626651982
4.3,0.5302828980745536,0.921234454168586,0.11051402026006459,0.010069614602283788,0.0498347259204848,0.45743282665438356,595852,344.373526096344,0.1581080536777589,0.7213083114598927
4.4,0.5258135433527408,0.9112544142484262,0.10719333872898038,0.009743356541182304,0.0498347259204848,0.4676285889758944,609133,349.923791885376,0.1657618286975094,0.717301476032328
4.5,0.5214086117620532,0.8955934285275603,0.10421592597302053,0.009388575650222844,0.0498347259204848,0.4769591586058652,621287,354.9122042655945,0.1734383626246807,0.7129571357520759
4.6,0.5136697831356348,0.8813142944879472,0.10101462793544515,0.00909000210622,0.0498347259204848,0.4847712267772148,631463,360.59631299972534,0.18085145131227007,0.7090439186460648
4.7,0.5076220617012538,0.8701059419622293,0.09855442256639244,0.0088601420249341,0.0498347259204848,0.49102257024412715,639606,364.10080099105835,0.18809704724471002,0.7044883881639634
4.8,0.49907794393577015,0.8529095654844158,0.095392676120508,0.008550323773286357,0.0498347259204848,0.49875863657300784,649683,367.1369597911835,0.19561540012590756,0.7004415999802981
4.9,0.4915162789199462,0.8298787041302012,0.09287265235445473,0.008224272330687264,0.0498347259204848,0.504530170428374,657201,368.78240513801575,0.20495251833153022,0.6939505569833277
5.0,0.482239348037913,0.8129894058037771,0.0901862036975681,0.007974349552111131,0.0498347259204848,0.5097528020881315,664004,371.14981627464294,0.21227582966367672,0.689563617086644
5.1,0.47416229797308723,0.7954859511745739,0.08792408314418827,0.0077365308804205,0.0498347259204848,0.5141102410563488,669680,372.7702581882477,0.22030671365428264,0.6840326723211085
5.2,0.46645568091223155,0.7610931982189467,0.08574346828510103,0.007337724816815928,0.0498347259204848,0.5186166129279902,675550,374.78620409965515,0.22929464880467768,0.6776241580934054
5.3,0.4568485814831815,0.7392906494702902,0.08344033452027433,0.0070819342284662865,0.0498347259204848,0.5219553201289728,679899,375.1730411052704,0.23689400925725732,0.6725837219940021
5.4,0.44713679446605303,0.7173345616459389,0.08113645097984777,0.006827005834810424,0.0498347259204848,0.5253654230001535,684341,376.8785960674286,0.24438255197335831,0.6676539912119834
5.5,0.43752969503700306,0.6904652233993551,0.07895383121969225,0.006534921942776928,0.0498347259204848,0.5282888070013818,688149,374.55614948272705,0.2535991478589666,0.6609120989785642
5.6,0.4283816104172203,0.6602180254874865,0.07697049146171009,0.006221766923929495,0.0498347259204848,0.5305711653615846,691122,385.09978437423706,0.2628783340712638,0.6539294075430966
5.7,0.4194187422994226,0.6296637494242284,0.07499114498892763,0.005904780554107717,0.0498347259204848,0.5331813296483955,694522,376.5792200565338,0.2695076613843766,0.6495964130725881
5.8,0.40943315697501187,0.6070935052970982,0.07300948176952823,0.00567786108051678,0.0498347259204848,0.5346146169200061,696389,375.78050422668457,0.2785555199751863,0.6427571371747687
5.9,0.40145274160687394,0.5731613695685552,0.0713983927770927,0.00534642943586791,0.0498347259204848,0.5360225702441271,698223,373.34495997428894,0.2868882864070648,0.6363668913799746
6.0,0.392868359384437,0.5565791493935206,0.0697039446894784,0.005179289130065166,0.0498347259204848,0.5373122984799632,699903,374.15464973449707,0.295913862349497,0.6292029038309594
