deviation,gen_target,gen_input,target_percent,input_percent,total_input_fraction,unique_ratio,unique_elements_len,calc_time,long_ratio,new_percent
3.1,0.1862600375611528,0.38679969301611666,0.11850438613744542,0.002478266000550726,0.009970005815199095,0.15607674597083654,203368,143.80706095695496,0.17133964045474215,0.7076777074072618
3.2,0.18928193277635658,0.40521872601688413,0.11430771743949966,0.0024643532239621013,0.009970005815199095,0.16443207981580968,214255,149.65895533561707,0.17831089122774263,0.7049170381087956
3.3,0.1938186399152942,0.3775901765157329,0.11160608987053908,0.002189576370376634,0.009970005815199095,0.1724489639293937,224701,154.09091544151306,0.1852817744469317,0.7009225593121526
3.4,0.19746655434387778,0.39293937068303914,0.10846999987263796,0.002173645398621943,0.009970005815199095,0.1807743668457406,235549,159.06759405136108,0.1931487715931717,0.6962075831355684
3.5,0.2010449110820858,0.3829623944742901,0.10569277463340904,0.0020274745143609393,0.009970005815199095,0.18888641596316194,246119,163.97105622291565,0.19987892035966343,0.6924008304925666
3.6,0.20294615461901708,0.38910207214121256,0.10232639700724808,0.001975683890577508,0.009970005815199095,0.19694551036070607,256620,169.1583230495453,0.20695970695970695,0.6887382121424674
3.7,0.20716598783513282,0.38679969301611666,0.10063863577486681,0.0018922541477535114,0.009970005815199095,0.20441212586339216,266349,173.03139209747314,0.2150824669888004,0.6823866430885792
3.8,0.2096005069982765,0.38910207214121256,0.09777870717224123,0.0018279426451447752,0.009970005815199095,0.21286339217191097,277361,178.72693753242493,0.22338396530153842,0.6770093848810756
3.9,0.2110380325993709,0.3775901765157329,0.09534617372236266,0.0017179490760786066,0.009970005815199095,0.21979125095932464,286388,183.10547876358032,0.22993980194700894,0.6729960752545499
4.0,0.21286971844592661,0.36914811972371453,0.09303967436282871,0.0016248078774469235,0.009970005815199095,0.22719493476592478,296035,187.3989429473877,0.23839073082574697,0.6669447869339774
4.1,0.21328706458817984,0.375287797390637,0.09019275895652629,0.001598154115655374,0.009970005815199095,0.23482578664620107,305978,192.69319486618042,0.24662884259652654,0.6615802443312918
4.2,0.21495644915719264,0.3821949347659248,0.08831963113621857,0.0015813891455735394,0.009970005815199095,0.24168303914044512,314913,195.9539487361908,0.255769053675142,0.6543299260430658
4.3,0.2158297846030188,0.35993860322333077,0.08640256429296304,0.001451077943615257,0.009970005815199095,0.24804911742133537,323208,200.41016674041748,0.2664847404767209,0.6456616172867008
4.4,0.21505692137662397,0.35763622409823487,0.08375170055742165,0.0014025836433464562,0.009970005815199095,0.2549838833461243,332244,204.9388906955719,0.2733111809393097,0.6415345348599222
4.5,0.21482506240870552,0.35763622409823487,0.08170920272089646,0.0013698549599920043,0.009970005815199095,0.2610759785111282,340182,208.5469150543213,0.28391566867147583,0.6330052736476357
4.6,0.21525786581548664,0.35303146584804296,0.08005012473701757,0.0013220974213352034,0.009970005815199095,0.2670237912509593,347932,211.4815034866333,0.294114942000161,0.6245128358414862
4.7,0.21596117135150592,0.35686876438986953,0.07849774701381007,0.0013062825166024294,0.009970005815199095,0.27319416730621643,355972,214.9040448665619,0.3029198925758206,0.6172760778937669
4.8,0.21320977826554036,0.34382194934765925,0.07595267790525119,0.0012334360278954772,0.009970005815199095,0.2787513430544896,363213,219.11054801940918,0.31361212291410273,0.6092017631527507
4.9,0.21220505607122708,0.33000767459708363,0.07394729400358196,0.0011580775911986102,0.009970005815199095,0.2849616270145817,371305,222.38660430908203,0.3236315158697028,0.6012631125355166
5.0,0.21249101546499316,0.31619339984650807,0.0727433398860723,0.001090065324545784,0.009970005815199095,0.29006830391404453,377959,221.68700647354126,0.3336790498440307,0.5924875449453513
5.1,0.21154039369652752,0.3215656178050652,0.07120058477554556,0.001089950861165233,0.009970005815199095,0.29502762854950115,384421,225.19619274139404,0.3444348773870314,0.5832745869762579
5.2,0.2100951394631692,0.3069838833461243,0.06949123946153492,0.001022531481187977,0.009970005815199095,0.3002194934765925,391186,228.80486679077148,0.35421768672703013,0.575268542330247
5.3,0.20738238953852337,0.3046815042210284,0.06744535601536265,0.000997868532705958,0.009970005815199095,0.3053323100537222,397848,231.21944785118103,0.36592366934105486,0.5656331061108766
5.4,0.20670999853155986,0.29393706830391403,0.06615924624072704,0.000947393677940569,0.009970005815199095,0.3102586339217191,404267,233.89736461639404,0.3765234362438685,0.5563699238374639
5.5,0.20449960970407066,0.29547198772064465,0.06461901401055492,0.0009402237488308257,0.009970005815199095,0.31425709900230236,409477,235.7144329547882,0.38626101099695465,0.5481797512436596
5.6,0.2020032614828154,0.283960092095165,0.06279174244262449,0.0008888910243628213,0.009970005815199095,0.31945433614735225,416249,238.60241603851318,0.3971180711545253,0.5392012953784874
5.7,0.1992518683968498,0.27551803530314656,0.06118433855602967,0.0008519909057683819,0.009970005815199095,0.32338142747505755,421366,240.26638984680176,0.4097269357280844,0.5282367348101176
5.8,0.19630725950428551,0.27935533384497313,0.05947266013716175,0.0008522853657451526,0.009970005815199095,0.3277720644666155,427087,244.5830373764038,0.42205686429228706,0.517618190204806
5.9,0.19330082155360967,0.2540291634689179,0.057908165627865195,0.0007663669114718875,0.009970005815199095,0.3314719877206447,431908,246.4574191570282,0.43205728997842135,0.5092681774822416
6.0,0.19304577668889936,0.2409823484267076,0.057258129219342785,0.000719795523055234,0.009970005815199095,0.33479278587874134,436235,249.54523611068726,0.4429080656068404,0.4991140096507616
